payment_id,client_id,account_id,payment_date,direction,payment_type,currency,amount,counterparty_country,status
PAY-00001467,CLIENT-0123,ACC-000367,2026-05-12,OUTBOUND,BOOK_TRANSFER,USD,190808.65,NL,SETTLED
PAY-00001468,CLIENT-0114,ACC-000330,2026-03-05,OUTBOUND,REAL_TIME_PAYMENT,AUD,140768.27,MX,PENDING
PAY-00001469,CLIENT-0076,ACC-000211,2025-12-19,INBOUND,SEPA,USD,121019.81,GB,SETTLED
PAY-00001470,CLIENT-0085,ACC-000241,2024-04-21,OUTBOUND,CARD,USD,7388.49,AU,SETTLED
PAY-00001471,CLIENT-0066,ACC-000180,2024-09-14,OUTBOUND,CARD,USD,206807.17,FR,SETTLED
PAY-00001472,CLIENT-0483,ACC-001435,2026-02-25,OUTBOUND,SEPA,CAD,4942.13,SG,SETTLED
PAY-00001473,CLIENT-0121,ACC-000358,2024-03-05,OUTBOUND,REAL_TIME_PAYMENT,USD,14302.51,CA,SETTLED
PAY-00001474,CLIENT-0393,ACC-001144,2026-04-09,OUTBOUND,REAL_TIME_PAYMENT,USD,211746.19,JP,SETTLED
PAY-00001475,CLIENT-0015,ACC-000035,2026-06-04,INBOUND,CARD,USD,14981.60,GB,SETTLED
PAY-00001476,CLIENT-0418,ACC-001237,2025-07-08,INBOUND,ACH,USD,107260.94,CH,SETTLED
PAY-00001477,CLIENT-0001,ACC-000001,2025-02-18,INBOUND,WIRE,AED,153139.12,IE,SETTLED
PAY-00001478,CLIENT-0076,ACC-000214,2025-12-14,OUTBOUND,REAL_TIME_PAYMENT,USD,56787.33,NL,SETTLED
PAY-00001479,CLIENT-0201,ACC-000603,2025-06-18,INBOUND,FX_TRANSFER,USD,12139.05,AE,SETTLED
PAY-00001480,CLIENT-0240,ACC-000722,2024-09-09,OUTBOUND,BOOK_TRANSFER,USD,12678.23,IN,SETTLED
PAY-00001481,CLIENT-0049,ACC-000136,2026-07-06,INBOUND,WIRE,EUR,112259.39,GB,SETTLED
PAY-00001482,CLIENT-0326,ACC-000957,2025-01-16,INBOUND,CARD,USD,234281.51,AU,SETTLED
PAY-00001483,CLIENT-0317,ACC-000930,2025-06-01,INBOUND,CARD,USD,248295.64,JP,SETTLED
PAY-00001484,CLIENT-0489,ACC-001458,2026-06-17,OUTBOUND,SWIFT,GBP,9058.64,IN,SETTLED
PAY-00001485,CLIENT-0031,ACC-000087,2026-07-15,OUTBOUND,BOOK_TRANSFER,EUR,127373.49,FR,SETTLED
PAY-00001486,CLIENT-0215,ACC-000642,2026-07-19,INBOUND,WIRE,EUR,14617.08,AE,PENDING
PAY-00001487,CLIENT-0475,ACC-001405,2025-05-05,INBOUND,REAL_TIME_PAYMENT,EUR,80343.21,NL,RETURNED
PAY-00001488,CLIENT-0434,ACC-001278,2026-07-03,INBOUND,SWIFT,USD,214886.94,IE,SETTLED
PAY-00001489,CLIENT-0226,ACC-000672,2024-03-18,OUTBOUND,SWIFT,USD,4358.30,IE,SETTLED
PAY-00001490,CLIENT-0171,ACC-000517,2025-04-08,OUTBOUND,ACH,EUR,226919.01,GB,SETTLED
PAY-00001491,CLIENT-0449,ACC-001323,2026-04-02,INBOUND,SEPA,USD,19811.99,FR,SETTLED
PAY-00001492,CLIENT-0489,ACC-001460,2025-03-10,OUTBOUND,CARD,AED,145133.26,IE,SETTLED
PAY-00001493,CLIENT-0048,ACC-000130,2024-06-05,OUTBOUND,BOOK_TRANSFER,USD,23708.00,CH,PENDING
PAY-00001494,CLIENT-0396,ACC-001155,2025-01-20,OUTBOUND,REAL_TIME_PAYMENT,USD,141208.88,IE,SETTLED
PAY-00001495,CLIENT-0117,ACC-000344,2024-11-08,INBOUND,CARD,USD,131804.13,US,SETTLED
PAY-00001496,CLIENT-0038,ACC-000102,2026-07-27,OUTBOUND,REAL_TIME_PAYMENT,USD,177023.44,NL,SETTLED
PAY-00001497,CLIENT-0054,ACC-000149,2025-04-22,OUTBOUND,BOOK_TRANSFER,USD,13410.35,CH,SETTLED
PAY-00001498,CLIENT-0434,ACC-001280,2025-11-18,INBOUND,ACH,USD,25546.45,CA,SETTLED
PAY-00001499,CLIENT-0437,ACC-001292,2026-04-05,OUTBOUND,ACH,USD,229234.30,MX,REJECTED
PAY-00001500,CLIENT-0394,ACC-001148,2026-04-14,INBOUND,SWIFT,USD,219450.15,US,SETTLED
PAY-00001501,CLIENT-0095,ACC-000269,2026-07-31,OUTBOUND,WIRE,USD,20081.17,SG,SETTLED
PAY-00001502,CLIENT-0040,ACC-000110,2026-06-26,INBOUND,BOOK_TRANSFER,USD,156773.10,NL,SETTLED
PAY-00001503,CLIENT-0446,ACC-001314,2024-02-08,OUTBOUND,SWIFT,USD,140546.81,CH,SETTLED
PAY-00001504,CLIENT-0322,ACC-000945,2026-05-10,INBOUND,REAL_TIME_PAYMENT,CHF,5446.58,MX,SETTLED
PAY-00001505,CLIENT-0079,ACC-000219,2026-03-15,OUTBOUND,WIRE,USD,92009.69,IE,SETTLED
PAY-00001506,CLIENT-0156,ACC-000471,2025-01-29,INBOUND,WIRE,USD,114240.89,AE,SETTLED
PAY-00001507,CLIENT-0046,ACC-000124,2024-10-24,INBOUND,SEPA,USD,11914.84,NL,SETTLED
PAY-00001508,CLIENT-0200,ACC-000600,2024-03-16,INBOUND,WIRE,GBP,9871.91,NL,SETTLED
PAY-00001509,CLIENT-0435,ACC-001283,2026-04-25,OUTBOUND,WIRE,USD,10570.04,CA,SETTLED
PAY-00001510,CLIENT-0143,ACC-000427,2025-12-12,INBOUND,WIRE,USD,160587.47,GB,SETTLED
PAY-00001511,CLIENT-0136,ACC-000405,2024-11-11,INBOUND,WIRE,USD,43107.10,AU,SETTLED
PAY-00001512,CLIENT-0097,ACC-000277,2026-07-08,OUTBOUND,BOOK_TRANSFER,EUR,74121.17,SG,SETTLED
PAY-00001513,CLIENT-0384,ACC-001117,2026-05-19,OUTBOUND,ACH,USD,9659.05,CH,PENDING
PAY-00001514,CLIENT-0446,ACC-001315,2025-12-02,INBOUND,FX_TRANSFER,SGD,38149.81,AE,SETTLED
PAY-00001515,CLIENT-0112,ACC-000326,2024-10-02,OUTBOUND,FX_TRANSFER,USD,33758.81,IN,SETTLED
PAY-00001516,CLIENT-0392,ACC-001142,2025-10-31,INBOUND,SEPA,USD,88752.87,SG,SETTLED
PAY-00001517,CLIENT-0215,ACC-000640,2026-07-20,INBOUND,SEPA,EUR,11503.78,FR,REJECTED
PAY-00001518,CLIENT-0344,ACC-001008,2026-07-25,OUTBOUND,SEPA,EUR,95460.18,US,SETTLED
PAY-00001519,CLIENT-0321,ACC-000944,2026-02-12,INBOUND,BOOK_TRANSFER,USD,73950.50,US,SETTLED
PAY-00001520,CLIENT-0410,ACC-001204,2026-03-21,INBOUND,ACH,USD,127348.58,JP,SETTLED
PAY-00001521,CLIENT-0229,ACC-000683,2025-05-08,INBOUND,SWIFT,EUR,203627.84,IN,SETTLED
PAY-00001522,CLIENT-0314,ACC-000924,2024-10-17,INBOUND,SEPA,EUR,235641.34,FR,SETTLED
PAY-00001523,CLIENT-0104,ACC-000297,2026-07-09,INBOUND,REAL_TIME_PAYMENT,USD,243163.16,IE,SETTLED
PAY-00001524,CLIENT-0218,ACC-000649,2026-06-25,OUTBOUND,REAL_TIME_PAYMENT,MXN,177492.10,CA,SETTLED
PAY-00001525,CLIENT-0435,ACC-001284,2026-07-01,OUTBOUND,WIRE,USD,14620.48,DE,SETTLED
PAY-00001526,CLIENT-0038,ACC-000101,2026-02-27,INBOUND,REAL_TIME_PAYMENT,USD,16659.39,US,SETTLED
PAY-00001527,CLIENT-0466,ACC-001380,2025-10-07,OUTBOUND,SEPA,INR,150609.46,IE,SETTLED
PAY-00001528,CLIENT-0222,ACC-000665,2025-02-13,INBOUND,SWIFT,EUR,215879.05,BR,SETTLED
PAY-00001529,CLIENT-0356,ACC-001046,2025-04-02,OUTBOUND,FX_TRANSFER,SGD,20221.94,DE,SETTLED
PAY-00001530,CLIENT-0248,ACC-000747,2026-07-01,OUTBOUND,WIRE,USD,214441.12,IN,SETTLED
PAY-00001531,CLIENT-0237,ACC-000710,2026-03-08,INBOUND,BOOK_TRANSFER,USD,190037.21,MX,SETTLED
PAY-00001532,CLIENT-0238,ACC-000717,2024-03-07,OUTBOUND,BOOK_TRANSFER,USD,198482.50,IN,SETTLED
PAY-00001533,CLIENT-0129,ACC-000381,2024-11-09,OUTBOUND,SEPA,EUR,1836.22,DE,SETTLED
PAY-00001534,CLIENT-0478,ACC-001417,2025-08-16,INBOUND,ACH,USD,73831.53,NL,SETTLED
PAY-00001535,CLIENT-0207,ACC-000616,2025-07-08,OUTBOUND,FX_TRANSFER,EUR,159023.91,IE,SETTLED
PAY-00001536,CLIENT-0221,ACC-000659,2025-12-31,OUTBOUND,WIRE,USD,27520.12,IE,SETTLED
PAY-00001537,CLIENT-0419,ACC-001240,2025-01-15,OUTBOUND,SEPA,USD,206408.20,BR,SETTLED
PAY-00001538,CLIENT-0418,ACC-001235,2026-03-21,OUTBOUND,SEPA,EUR,175298.07,AU,SETTLED
PAY-00001539,CLIENT-0109,ACC-000312,2024-04-27,INBOUND,BOOK_TRANSFER,INR,221039.72,AU,SETTLED
PAY-00001540,CLIENT-0455,ACC-001342,2025-12-01,OUTBOUND,SEPA,USD,230583.98,CH,SETTLED
PAY-00001541,CLIENT-0384,ACC-001116,2025-07-05,OUTBOUND,REAL_TIME_PAYMENT,EUR,12201.29,NL,SETTLED
PAY-00001542,CLIENT-0319,ACC-000935,2026-04-03,INBOUND,FX_TRANSFER,MXN,818.41,CH,PENDING
PAY-00001543,CLIENT-0488,ACC-001451,2026-03-07,OUTBOUND,CARD,EUR,26526.71,CH,SETTLED
PAY-00001544,CLIENT-0290,ACC-000857,2025-02-14,OUTBOUND,SEPA,EUR,1540.03,IN,SETTLED
PAY-00001545,CLIENT-0076,ACC-000215,2025-08-08,INBOUND,BOOK_TRANSFER,USD,112292.32,DE,PENDING
PAY-00001546,CLIENT-0396,ACC-001155,2025-03-31,INBOUND,SWIFT,USD,217199.02,NL,SETTLED
PAY-00001547,CLIENT-0359,ACC-001053,2026-03-24,OUTBOUND,SEPA,USD,57374.71,AU,SETTLED
PAY-00001548,CLIENT-0238,ACC-000716,2026-01-09,OUTBOUND,SWIFT,USD,117485.24,MX,REJECTED
PAY-00001549,CLIENT-0269,ACC-000802,2025-10-26,INBOUND,SEPA,BRL,178741.24,SG,PENDING
PAY-00001550,CLIENT-0055,ACC-000155,2025-11-15,INBOUND,SWIFT,EUR,24617.55,CA,SETTLED
PAY-00001551,CLIENT-0054,ACC-000150,2026-06-30,OUTBOUND,ACH,USD,1748.01,GB,SETTLED
PAY-00001552,CLIENT-0066,ACC-000183,2026-03-17,INBOUND,CARD,USD,43112.09,CH,SETTLED
PAY-00001553,CLIENT-0386,ACC-001120,2024-02-23,OUTBOUND,BOOK_TRANSFER,USD,145168.26,IN,SETTLED
PAY-00001554,CLIENT-0031,ACC-000084,2025-12-14,OUTBOUND,REAL_TIME_PAYMENT,EUR,60760.42,SG,SETTLED
PAY-00001555,CLIENT-0218,ACC-000650,2025-07-16,OUTBOUND,SWIFT,USD,232491.66,FR,PENDING
PAY-00001556,CLIENT-0388,ACC-001128,2026-02-05,INBOUND,CARD,EUR,227507.34,SG,SETTLED
PAY-00001557,CLIENT-0405,ACC-001189,2026-04-04,OUTBOUND,BOOK_TRANSFER,AUD,79558.04,MX,SETTLED
PAY-00001558,CLIENT-0390,ACC-001134,2026-07-16,INBOUND,BOOK_TRANSFER,USD,13623.94,FR,SETTLED
PAY-00001559,CLIENT-0434,ACC-001277,2026-05-30,OUTBOUND,REAL_TIME_PAYMENT,USD,190987.77,BR,PENDING
PAY-00001560,CLIENT-0133,ACC-000396,2025-02-03,INBOUND,ACH,USD,4576.29,IN,PENDING
PAY-00001561,CLIENT-0398,ACC-001164,2025-01-07,INBOUND,CARD,USD,9562.29,IE,SETTLED
PAY-00001562,CLIENT-0328,ACC-000965,2026-05-06,OUTBOUND,SEPA,USD,96999.10,BR,PENDING
PAY-00001563,CLIENT-0127,ACC-000378,2024-11-01,OUTBOUND,SEPA,EUR,19628.75,GB,SETTLED
PAY-00001564,CLIENT-0464,ACC-001370,2024-02-26,INBOUND,ACH,USD,152658.67,IE,SETTLED
PAY-00001565,CLIENT-0339,ACC-000988,2026-03-12,OUTBOUND,SEPA,EUR,201804.15,IE,SETTLED
PAY-00001566,CLIENT-0123,ACC-000368,2026-04-08,INBOUND,FX_TRANSFER,USD,135386.75,US,SETTLED
PAY-00001567,CLIENT-0359,ACC-001054,2024-12-16,INBOUND,SWIFT,USD,208431.47,AE,SETTLED
PAY-00001568,CLIENT-0148,ACC-000447,2024-10-11,OUTBOUND,BOOK_TRANSFER,SGD,110448.25,DE,SETTLED
PAY-00001569,CLIENT-0429,ACC-001267,2026-07-04,OUTBOUND,FX_TRANSFER,USD,226534.37,MX,SETTLED
PAY-00001570,CLIENT-0346,ACC-001014,2026-05-15,INBOUND,WIRE,AUD,186835.57,GB,SETTLED
PAY-00001571,CLIENT-0402,ACC-001180,2026-04-06,OUTBOUND,WIRE,EUR,207088.12,CH,SETTLED
PAY-00001572,CLIENT-0240,ACC-000722,2026-07-01,OUTBOUND,SWIFT,USD,8764.92,DE,SETTLED
PAY-00001573,CLIENT-0277,ACC-000827,2026-01-18,INBOUND,ACH,CAD,8874.54,IE,SETTLED
PAY-00001574,CLIENT-0349,ACC-001022,2026-06-13,INBOUND,SEPA,GBP,67664.24,GB,SETTLED
PAY-00001575,CLIENT-0362,ACC-001060,2024-11-08,INBOUND,CARD,USD,237826.05,US,SETTLED
PAY-00001576,CLIENT-0210,ACC-000624,2026-07-08,INBOUND,WIRE,MXN,146158.99,CA,SETTLED
PAY-00001577,CLIENT-0236,ACC-000708,2025-09-24,OUTBOUND,BOOK_TRANSFER,USD,8158.48,DE,SETTLED
PAY-00001578,CLIENT-0263,ACC-000790,2026-02-25,OUTBOUND,BOOK_TRANSFER,EUR,7928.79,NL,SETTLED
PAY-00001579,CLIENT-0106,ACC-000303,2025-12-08,INBOUND,WIRE,EUR,196935.01,MX,SETTLED
PAY-00001580,CLIENT-0236,ACC-000709,2026-06-24,INBOUND,BOOK_TRANSFER,USD,13778.56,GB,SETTLED
PAY-00001581,CLIENT-0087,ACC-000244,2026-03-02,INBOUND,CARD,GBP,45880.28,MX,SETTLED
PAY-00001582,CLIENT-0078,ACC-000218,2026-01-18,INBOUND,CARD,JPY,2393.41,NL,REJECTED
PAY-00001583,CLIENT-0370,ACC-001080,2026-02-09,OUTBOUND,BOOK_TRANSFER,USD,181120.00,CA,SETTLED
PAY-00001584,CLIENT-0194,ACC-000573,2024-11-10,INBOUND,BOOK_TRANSFER,EUR,22617.81,DE,SETTLED
PAY-00001585,CLIENT-0369,ACC-001079,2025-12-14,INBOUND,CARD,USD,235669.74,SG,SETTLED
PAY-00001586,CLIENT-0392,ACC-001141,2026-02-06,OUTBOUND,ACH,USD,179562.97,US,SETTLED
PAY-00001587,CLIENT-0156,ACC-000472,2024-08-29,OUTBOUND,REAL_TIME_PAYMENT,USD,162638.02,DE,PENDING
PAY-00001588,CLIENT-0396,ACC-001157,2024-04-09,INBOUND,SEPA,USD,175748.78,BR,SETTLED
PAY-00001589,CLIENT-0019,ACC-000051,2025-11-03,OUTBOUND,WIRE,BRL,10696.64,AE,SETTLED
PAY-00001590,CLIENT-0366,ACC-001068,2026-05-05,INBOUND,FX_TRANSFER,USD,74990.73,CA,SETTLED
PAY-00001591,CLIENT-0134,ACC-000399,2026-04-08,INBOUND,CARD,USD,51003.13,FR,PENDING
PAY-00001592,CLIENT-0009,ACC-000017,2026-02-06,OUTBOUND,ACH,JPY,11623.24,IE,SETTLED
PAY-00001593,CLIENT-0123,ACC-000368,2026-07-13,INBOUND,BOOK_TRANSFER,USD,82136.12,CH,SETTLED
PAY-00001594,CLIENT-0114,ACC-000332,2026-06-17,INBOUND,CARD,USD,219356.34,DE,SETTLED
PAY-00001595,CLIENT-0014,ACC-000033,2026-07-07,OUTBOUND,CARD,USD,127344.45,AU,SETTLED
PAY-00001596,CLIENT-0232,ACC-000695,2024-12-16,INBOUND,SWIFT,USD,45631.05,AE,SETTLED
PAY-00001597,CLIENT-0322,ACC-000945,2026-05-02,OUTBOUND,BOOK_TRANSFER,CHF,14982.48,DE,PENDING
PAY-00001598,CLIENT-0145,ACC-000431,2025-10-10,OUTBOUND,FX_TRANSFER,USD,54490.22,GB,SETTLED
PAY-00001599,CLIENT-0340,ACC-000995,2024-12-24,INBOUND,REAL_TIME_PAYMENT,USD,4041.54,AE,SETTLED
PAY-00001600,CLIENT-0152,ACC-000457,2026-07-04,INBOUND,SWIFT,USD,5420.09,SG,SETTLED
PAY-00001601,CLIENT-0120,ACC-000353,2024-02-23,INBOUND,BOOK_TRANSFER,EUR,47870.84,IN,SETTLED
PAY-00001602,CLIENT-0433,ACC-001275,2026-06-01,INBOUND,SEPA,EUR,5474.08,US,PENDING
PAY-00001603,CLIENT-0034,ACC-000092,2026-03-22,INBOUND,SWIFT,USD,225632.66,AU,SETTLED
PAY-00001604,CLIENT-0412,ACC-001212,2026-02-24,INBOUND,WIRE,SGD,74.73,AU,SETTLED
PAY-00001605,CLIENT-0446,ACC-001314,2025-12-21,OUTBOUND,WIRE,USD,148361.31,CA,SETTLED
PAY-00001606,CLIENT-0455,ACC-001344,2025-08-31,INBOUND,SEPA,EUR,86861.81,IN,SETTLED
PAY-00001607,CLIENT-0480,ACC-001423,2026-02-26,INBOUND,SWIFT,USD,3268.65,FR,SETTLED
PAY-00001608,CLIENT-0420,ACC-001242,2025-02-18,OUTBOUND,SEPA,AUD,35340.07,MX,PENDING
PAY-00001609,CLIENT-0373,ACC-001086,2025-03-09,OUTBOUND,SEPA,USD,179777.57,SG,SETTLED
PAY-00001610,CLIENT-0410,ACC-001203,2025-09-03,INBOUND,BOOK_TRANSFER,JPY,130850.22,MX,SETTLED
PAY-00001611,CLIENT-0147,ACC-000440,2025-07-30,OUTBOUND,FX_TRANSFER,USD,112674.53,DE,SETTLED
PAY-00001612,CLIENT-0489,ACC-001459,2025-02-28,INBOUND,SEPA,GBP,59504.72,BR,REJECTED
PAY-00001613,CLIENT-0129,ACC-000382,2024-02-17,INBOUND,FX_TRANSFER,USD,9969.13,CA,SETTLED
PAY-00001614,CLIENT-0187,ACC-000558,2025-09-29,INBOUND,WIRE,USD,13649.23,AU,SETTLED
PAY-00001615,CLIENT-0381,ACC-001109,2025-01-25,OUTBOUND,SEPA,CHF,102857.36,NL,SETTLED
PAY-00001616,CLIENT-0366,ACC-001068,2025-11-12,OUTBOUND,WIRE,USD,134713.61,GB,SETTLED
PAY-00001617,CLIENT-0442,ACC-001307,2026-07-16,INBOUND,WIRE,CAD,12418.88,DE,SETTLED
PAY-00001618,CLIENT-0199,ACC-000597,2024-12-08,INBOUND,CARD,USD,3237.81,JP,SETTLED
PAY-00001619,CLIENT-0483,ACC-001434,2025-01-30,INBOUND,BOOK_TRANSFER,CAD,1660.88,MX,SETTLED
PAY-00001620,CLIENT-0145,ACC-000434,2026-05-26,OUTBOUND,ACH,USD,123841.53,MX,PENDING
PAY-00001621,CLIENT-0243,ACC-000733,2026-06-05,OUTBOUND,CARD,USD,167346.73,CA,SETTLED
PAY-00001622,CLIENT-0378,ACC-001098,2026-05-04,OUTBOUND,WIRE,USD,197568.19,FR,SETTLED
PAY-00001623,CLIENT-0408,ACC-001198,2025-09-08,OUTBOUND,WIRE,USD,207728.95,SG,SETTLED
PAY-00001624,CLIENT-0407,ACC-001196,2026-02-04,INBOUND,FX_TRANSFER,USD,11135.57,AE,SETTLED
PAY-00001625,CLIENT-0337,ACC-000983,2024-06-17,INBOUND,FX_TRANSFER,USD,10564.62,AU,SETTLED
PAY-00001626,CLIENT-0094,ACC-000265,2025-02-21,INBOUND,CARD,USD,381.07,BR,PENDING
PAY-00001627,CLIENT-0197,ACC-000585,2026-07-29,INBOUND,ACH,JPY,228874.74,CA,SETTLED
PAY-00001628,CLIENT-0271,ACC-000807,2025-09-14,INBOUND,ACH,GBP,37628.11,IE,PENDING
PAY-00001629,CLIENT-0288,ACC-000851,2026-07-27,INBOUND,BOOK_TRANSFER,BRL,38890.96,IE,SETTLED
PAY-00001630,CLIENT-0127,ACC-000377,2025-02-09,OUTBOUND,WIRE,USD,174013.90,DE,PENDING
PAY-00001631,CLIENT-0330,ACC-000970,2024-12-01,INBOUND,CARD,GBP,8729.70,CH,SETTLED
PAY-00001632,CLIENT-0217,ACC-000647,2026-05-09,OUTBOUND,SEPA,USD,149255.26,NL,SETTLED
PAY-00001633,CLIENT-0450,ACC-001327,2025-02-18,OUTBOUND,WIRE,EUR,237998.62,CA,SETTLED
PAY-00001634,CLIENT-0424,ACC-001251,2026-05-10,INBOUND,WIRE,EUR,4560.23,FR,SETTLED
PAY-00001635,CLIENT-0414,ACC-001220,2026-01-16,OUTBOUND,WIRE,USD,57250.56,AE,PENDING
PAY-00001636,CLIENT-0366,ACC-001068,2026-05-21,INBOUND,ACH,USD,185506.88,DE,SETTLED
PAY-00001637,CLIENT-0048,ACC-000130,2026-07-10,OUTBOUND,ACH,USD,191306.79,GB,SETTLED
PAY-00001638,CLIENT-0471,ACC-001396,2026-02-23,INBOUND,BOOK_TRANSFER,EUR,30959.00,CA,SETTLED
PAY-00001639,CLIENT-0130,ACC-000386,2024-09-02,OUTBOUND,SEPA,USD,46080.57,BR,SETTLED
PAY-00001640,CLIENT-0096,ACC-000271,2025-04-27,INBOUND,SWIFT,JPY,11384.76,FR,SETTLED
PAY-00001641,CLIENT-0148,ACC-000447,2024-10-29,OUTBOUND,FX_TRANSFER,SGD,23517.11,GB,SETTLED
PAY-00001642,CLIENT-0271,ACC-000810,2026-04-03,OUTBOUND,WIRE,EUR,42994.09,US,RETURNED
PAY-00001643,CLIENT-0204,ACC-000611,2026-07-23,OUTBOUND,REAL_TIME_PAYMENT,USD,5741.77,IN,SETTLED
PAY-00001644,CLIENT-0449,ACC-001324,2026-07-29,OUTBOUND,SWIFT,USD,64386.25,US,SETTLED
PAY-00001645,CLIENT-0375,ACC-001089,2024-04-08,OUTBOUND,BOOK_TRANSFER,USD,101664.50,FR,SETTLED
PAY-00001646,CLIENT-0051,ACC-000141,2026-04-27,INBOUND,BOOK_TRANSFER,USD,124711.84,IN,SETTLED
PAY-00001647,CLIENT-0477,ACC-001411,2026-05-15,INBOUND,REAL_TIME_PAYMENT,USD,10167.71,BR,SETTLED
PAY-00001648,CLIENT-0313,ACC-000922,2026-06-25,INBOUND,BOOK_TRANSFER,USD,6016.79,FR,SETTLED
PAY-00001649,CLIENT-0066,ACC-000180,2024-04-25,OUTBOUND,CARD,USD,239755.83,MX,PENDING
PAY-00001650,CLIENT-0431,ACC-001270,2025-02-19,OUTBOUND,FX_TRANSFER,USD,14418.20,AE,SETTLED
PAY-00001651,CLIENT-0231,ACC-000692,2026-01-29,INBOUND,BOOK_TRANSFER,EUR,145715.59,FR,SETTLED
PAY-00001652,CLIENT-0127,ACC-000377,2025-10-27,OUTBOUND,REAL_TIME_PAYMENT,USD,51106.35,CA,SETTLED
PAY-00001653,CLIENT-0253,ACC-000759,2026-04-11,INBOUND,REAL_TIME_PAYMENT,USD,179865.95,US,SETTLED
PAY-00001654,CLIENT-0240,ACC-000723,2025-06-06,OUTBOUND,SWIFT,USD,2563.82,MX,SETTLED
PAY-00001655,CLIENT-0203,ACC-000610,2024-10-31,INBOUND,CARD,EUR,6083.56,CA,REJECTED
PAY-00001656,CLIENT-0392,ACC-001140,2026-07-19,OUTBOUND,WIRE,GBP,82015.29,IN,SETTLED
PAY-00001657,CLIENT-0250,ACC-000754,2025-06-25,INBOUND,CARD,EUR,1286.56,JP,SETTLED
PAY-00001658,CLIENT-0085,ACC-000239,2026-05-01,OUTBOUND,CARD,USD,11794.45,BR,SETTLED
PAY-00001659,CLIENT-0018,ACC-000047,2025-09-27,INBOUND,BOOK_TRANSFER,SGD,115710.34,AU,SETTLED
PAY-00001660,CLIENT-0155,ACC-000468,2026-03-21,INBOUND,SWIFT,JPY,204938.09,CA,SETTLED
PAY-00001661,CLIENT-0434,ACC-001277,2025-11-20,INBOUND,WIRE,USD,133970.48,GB,SETTLED
PAY-00001662,CLIENT-0229,ACC-000680,2024-12-29,OUTBOUND,SWIFT,INR,95784.18,DE,SETTLED
PAY-00001663,CLIENT-0139,ACC-000416,2025-11-12,INBOUND,SWIFT,INR,200068.58,MX,SETTLED
PAY-00001664,CLIENT-0198,ACC-000591,2025-09-22,INBOUND,FX_TRANSFER,GBP,13962.51,AU,SETTLED
PAY-00001665,CLIENT-0465,ACC-001373,2025-06-27,INBOUND,ACH,USD,4125.26,DE,SETTLED
PAY-00001666,CLIENT-0347,ACC-001016,2026-03-30,OUTBOUND,ACH,USD,98816.56,US,PENDING
PAY-00001667,CLIENT-0490,ACC-001463,2024-07-22,OUTBOUND,WIRE,BRL,3890.79,NL,SETTLED
PAY-00001668,CLIENT-0386,ACC-001120,2026-01-01,INBOUND,WIRE,USD,82115.26,CA,SETTLED
PAY-00001669,CLIENT-0304,ACC-000892,2026-03-29,OUTBOUND,FX_TRANSFER,USD,3757.16,JP,SETTLED
PAY-00001670,CLIENT-0396,ACC-001157,2025-02-04,OUTBOUND,FX_TRANSFER,USD,53949.36,GB,SETTLED
PAY-00001671,CLIENT-0415,ACC-001223,2025-06-01,OUTBOUND,SWIFT,USD,1016.40,MX,SETTLED
PAY-00001672,CLIENT-0474,ACC-001403,2025-05-05,INBOUND,FX_TRANSFER,CHF,127217.45,AE,SETTLED
PAY-00001673,CLIENT-0114,ACC-000333,2025-10-07,INBOUND,CARD,USD,226622.87,IN,SETTLED
PAY-00001674,CLIENT-0396,ACC-001158,2025-08-21,OUTBOUND,BOOK_TRANSFER,USD,9745.73,JP,SETTLED
PAY-00001675,CLIENT-0085,ACC-000238,2025-09-03,OUTBOUND,FX_TRANSFER,CAD,11607.26,JP,RETURNED
PAY-00001676,CLIENT-0137,ACC-000410,2024-03-20,INBOUND,WIRE,JPY,11423.40,SG,SETTLED
PAY-00001677,CLIENT-0489,ACC-001456,2024-08-11,INBOUND,REAL_TIME_PAYMENT,GBP,208912.12,GB,SETTLED
PAY-00001678,CLIENT-0324,ACC-000951,2026-03-09,INBOUND,SWIFT,EUR,123717.48,IE,SETTLED
PAY-00001679,CLIENT-0151,ACC-000455,2026-07-18,INBOUND,REAL_TIME_PAYMENT,USD,3565.65,CH,PENDING
PAY-00001680,CLIENT-0424,ACC-001250,2026-06-09,INBOUND,FX_TRANSFER,AUD,8002.38,AE,SETTLED
PAY-00001681,CLIENT-0255,ACC-000767,2026-03-20,OUTBOUND,SWIFT,INR,50904.88,SG,SETTLED
PAY-00001682,CLIENT-0473,ACC-001400,2026-06-28,OUTBOUND,SWIFT,EUR,40121.88,AU,PENDING
PAY-00001683,CLIENT-0449,ACC-001326,2026-06-22,OUTBOUND,CARD,USD,187686.04,IE,PENDING
PAY-00001684,CLIENT-0448,ACC-001320,2025-07-22,INBOUND,WIRE,EUR,143888.78,GB,SETTLED
PAY-00001685,CLIENT-0048,ACC-000129,2026-04-16,OUTBOUND,BOOK_TRANSFER,USD,76150.54,IE,SETTLED
PAY-00001686,CLIENT-0488,ACC-001453,2025-10-19,OUTBOUND,SEPA,USD,137196.27,IE,SETTLED
PAY-00001687,CLIENT-0131,ACC-000390,2024-09-19,INBOUND,SEPA,USD,64822.14,NL,SETTLED
PAY-00001688,CLIENT-0244,ACC-000739,2026-04-23,INBOUND,BOOK_TRANSFER,EUR,5551.59,US,SETTLED
